          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   9 sent_total    174  recv_total    178

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   3,    2) (   2,    2) (   2,    2) (   1,    1) (   1,    1)
          (   1,    1) (   1,    1) (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   1,    1)
          (   2,    2) (   3,    3) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   3,    3) (   1,    1) (   1,    1) (   2,    2)
          (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   2,    2) (   3,    3) (   2,    2)
          (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   1,    1) (   2,    2)
          (   4,    4) (   2,    2) (   1,    2) (   1,    1) (   0,    0) (   2,    2) (   4,    3) (   4,    4) (   3,    2) (   3,    3)
          (   1,    1) (   0,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    0) (   4,    4) (   1,    1) (   2,    1)
          (   1,    1) (   3,    3) (   2,    4) (   2,    2) (   3,    3) (   2,    3) (   2,    2) (   7,    4) (   3,    4) (   4,    3)
          (   1,    1) (   0,    2) (   1,    2) (   1,    0) (   2,    3) (   1,    1) (   1,    1) (   3,    3) (   4,    3) (   1,    1)
          (   5,    5) (   3,    1) (   2,    2) (   1,    2) (   2,    3) (   2,    4) (   2,    2) (   1,    1) (   2,    2) (   1,    1)
          (   3,    3) (   3,    3) (   3,    3) (   0,    1) (   1,    1) (   2,    1) (   1,    1) (   1,    3) (   2,    2) (   4,    3)
          (   3,    3) (   2,    3) (   2,    2) (   3,    3) (   1,    1) (   4,    5) (   3,    3) (   5,    4) (   1,    1) (   3,    3)
          (   2,    1) (   3,    6) (   1,    1) (   1,    1) (   1,    1) (   2,    1) (   1,    2) (   3,    3) (   1,    1) (   2,    3)
          (   2,    2) (   1,    1) (   1,    2) (   2,    2) (   2,    1) (   3,    3) (   1,    1) (   2,    2) (   1,    3) (   2,    1)
          (   3,    3) (   2,    3) (   2,    2) (   2,    1) (   4,    4) (   4,    4) (   1,    1) (   3,    3) (   2,    3) (   3,    3)
          (   3,    3) (   2,    2) (   2,    4) (   1,    0) (   3,    2) (   3,    3) (   1,    1) (   4,    4) (   7,    7) (   1,    1)
          (   0,    2) (   1,    2) (   3,    0) (   1,    1) (   2,    2) (   1,    2) (   2,    3) (   2,    2) (   4,    5) (   1,    2)
          (   1,    2) (   1,    0) (   4,    3) (   5,    5) (   2,    2) (   0,    0) (   1,    0) (   2,    1) (   2,    2) (   2,    2)
          (   1,    0) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   4,    2) (   4,    3) (   5,    7) (   4,    4) (   2,    3)
          (   1,    1) (   2,    2) (   2,    3) (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   3,    3) (   2,    2) (   3,    3)
          (   1,    2) (   2,    2) (   2,    1) (   3,    4) (   1,    0) (   0,    1) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   5,    4) (   2,    2) (   4,    4) (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   2,    2)
          (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   4,    4) (   3,    3) (   1,    2) (   5,    4) (   1,    1)
          (   6,    7) (   1,    1) (   1,    2) (   2,    2) (   3,    3) (   2,    3) (   2,    1) (   1,    1) (   2,    2) (   4,    4)
          (   2,    2) (   3,    3) (   1,    1) (   2,    2) (   1,    1) (   2,    2) (   2,    1) (   1,    1) (   1,    1) (   2,    2)
          (   3,    3) (   3,    3) (   0,    2) (   2,    4) (   2,    1) (   3,    3) (   3,    3) (   4,    4) (   5,    5) (   1,    1)
          (   6,    6) (   3,    3) (   2,    3) (   1,    1) (   2,    2) (   0,    1) (   4,    4) (   3,    2) (   2,    2) (   2,    2)
          (   3,    2) (   2,    2) (   2,    3) (   4,    4) (   4,    4) (   1,    2) (   2,    2) (   4,    4) (   1,    1) (   2,    2)
          (   2,    2) (   2,    1) (   1,    2) (   3,    5) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   1,    1) (   2,    3)
          (   3,    3) (   4,    4) (   4,    4) (   3,    2) (   4,    4) (   3,    3) (   5,    5) (   1,    2) (   2,    2) (   1,    1)
          (   3,    3) (   5,    6) (   4,    4) (   2,    2) (   5,    5) (   2,    2) (   5,    5) (   6,    6) (   2,    2) (   2,    2)
          (   5,    5) (   3,    3) (   5,    5) (   2,    2) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   2,    2)
          (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   3,    4) (   4,    4) (   2,    2) (   3,    3)
          (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   1,    1) (   3,    3)
          (   1,    1) (   1,    1) (   4,    4) (   1,    1) (   3,    3) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   4,    4)
          (   5,    5) (   3,    3) (   6,    6) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   2,    2)
          (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   4,    4) (   1,    1) (   2,    2) (   3,    3) (   4,    4) (   2,    2)
          (   2,    2) (   3,    3) (   1,    2) (   5,    5) (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   4,    4)
          (   3,    3) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1) (   1,    1) (   1,    1) (   6,    6) (   3,    3)
          (   4,    4) (   2,    2) (   2,    2) (   6,    6) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2) (   1,    1)
          (   5,    5) (   5,    5) (   3,    3) (   1,    1) (   4,    4) (   1,    1) (   5,    5) (   4,    4) (   4,    4) (   5,    5)
          (   2,    2) (   6,    6) (   4,    4) (   2,    2) (   3,    3) (   5,    5) (   2,    3) (   4,    4) (   2,    2) (   2,    2)
          (   3,    3) (   2,    2) (   4,    4) (   4,    4) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   1,    1)
          (   4,    4) (   3,    3) (   3,    3) (   5,    5) (   3,    3) (   5,    5) (   2,    2) (   3,    3) (   5,    5) (   3,    3)
          (   2,    2) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   6,    6) (   4,    4)
          (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   5,    5) (   2,    2)
          (   3,    3) (   3,    3) (   2,    2) (   1,    1) (   4,    4) (   3,    3) (   2,    2) (   5,    5) (   5,    5) (   4,    4)
          (   4,    4) (   4,    4) (   4,    4) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   4,    4) (   2,    2)
          (   5,    5) (   4,    4) (   4,    4) (   1,    1) (   3,    3) (   5,    5) (   2,    2) (   2,    2) (   4,    4) (   2,    3)
          (   4,    4) (   2,    2) (   4,    4) (   1,    1) (   1,    1) (   1,    1) (   4,    4) (   1,    1) (   3,    3) (   3,    3)
          (   5,    5) (   4,    4) (   1,    1) (   5,    5) (   4,    4) (   4,    4) (   4,    4) (   1,    1) (   2,    2) (   6,    6)
          (   5,    5) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   4,    4) (   2,    2) (   1,    1) (   1,    1) (   2,    2)
          (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   1,    1) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   2,    2)
          (   4,    4) (   1,    1) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   2,    2) (   3,    3)
          (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   4,    4) (   2,    2) (   2,    2) (   2,    2) (   4,    4)
          (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   1,    1) (   3,    3) (   4,    4) (   2,    2) (   2,    2)
          (   4,    4) (   5,    5) (   2,    2) (   5,    5) (   4,    4) (   5,    5) (   2,    2) (   3,    3) (   4,    4) (   2,    2)
          (   4,    4) (   4,    4) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   2,    2)
          (   5,    5) (   3,    3) (   2,    2) (   6,    6) (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   5,    5)
          (   2,    2) (   2,    2) (   1,    1) (   4,    4) (   6,    6) (   4,    4) (   3,    3) (   5,    5) (   2,    2) (   2,    2)
          (   2,    2) (   1,    1) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   4,    4)
          (   5,    5) (   1,    1) (   2,    2) (   3,    3) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   2,    2)
          (   1,    1) (   2,    2) (   2,    2) (   1,    1) (   3,    3) (   3,    3) (   4,    4) (   1,    1) (   3,    3) (   1,    1)
          (   1,    1) (   3,    3) (   2,    2) (   1,    1) (   2,    2) (   1,    1) (   1,    1) (   3,    3) (   2,    2) (   5,    5)
          (   4,    4) (   2,    2) (   2,    2) (   5,    5) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   3,    3) (   3,    3)
          (   1,    1) (   3,    3) (   2,    2) (   6,    6) (   2,    2) (   1,    1) (   3,    3) (   1,    1) (   3,    3) (   3,    3)
          (   1,    1) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   2,    2)
          (   4,    4) (   1,    1) (   3,    3) (   1,    1) (   4,    4) (   4,    4) (   6,    6) (   2,    2) (   1,    1) (   2,    2)
          (   4,    4) (   1,    1) (   5,    5) (   3,    3) (   1,    1) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   3,    3)
          (   2,    2) (   3,    3) (   4,    4) (   5,    5) (   5,    5) (   3,    3) (   5,    5) (   2,    2) (   5,    5) (   3,    3)
         
node  10 sent_total   1841  recv_total   1861

